Market,Selection,Odds,matchup,timestamp
Handicap – Game,Milwaukee Bucks +6.0,1.813,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Handicap – Game,Oklahoma City Thunder -5.5,1.917,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Handicap – Game,Milwaukee Bucks +5.5,1.9,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Handicap – Game,Oklahoma City Thunder -5.0,1.84,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Handicap – Game,Milwaukee Bucks +5.0,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Handicap – Game,Oklahoma City Thunder -4.5,1.769,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Handicap – Game,Milwaukee Bucks +4.5,2.03,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Total – Game,Over 231.5,1.806,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Total – Game,Under 231.5,1.99,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Total – Game,Over 232,1.854,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Handicap – Game,Oklahoma City Thunder -6.5,2.06,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Total – Game,Over 232.5,1.934,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Total – Game,Under 232,1.925,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Handicap – Game,Houston Rockets -4.5,1.854,Houston Rockets vs New Orleans Pelicans,2025-10-14 18:55:50
Handicap – Game,New Orleans Pelicans +5.0,1.877,Houston Rockets vs New Orleans Pelicans,2025-10-14 18:55:50
Handicap – Game,New Orleans Pelicans +5.5,1.8,Houston Rockets vs New Orleans Pelicans,2025-10-14 18:55:50
Handicap – Game,Houston Rockets -5.5,2.0,Houston Rockets vs New Orleans Pelicans,2025-10-14 18:55:50
Handicap – Game,New Orleans Pelicans +6.0,1.735,Houston Rockets vs New Orleans Pelicans,2025-10-14 18:55:50
Handicap – Game,Houston Rockets -6.0,2.08,Houston Rockets vs New Orleans Pelicans,2025-10-14 18:55:50
Handicap – Game,Houston Rockets -5.0,1.943,Houston Rockets vs New Orleans Pelicans,2025-10-14 18:55:50
Money Line – Game,Houston Rockets,1.492,Houston Rockets vs New Orleans Pelicans,2025-10-14 18:55:50
Total – Game,Under 233.5,1.763,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Total – Game,Over 233.5,2.04,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Total – Game,Under 233,1.813,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Total – Game,Over 233,1.98,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Money Line – Game,New Orleans Pelicans,2.62,Houston Rockets vs New Orleans Pelicans,2025-10-14 18:55:50
Total – Game,Under 232.5,1.884,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 18:55:50
Handicap – Game,Golden State Warriors -2.0,1.884,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Portland Trail Blazers +2.0,1.97,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Golden State Warriors -1.5,1.8,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Portland Trail Blazers +1.5,2.03,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Golden State Warriors -1.0,1.757,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Total – Game,Over 234.5,1.793,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Total – Game,Under 234.5,2.04,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Total – Game,Over 235,1.84,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Portland Trail Blazers +2.5,1.884,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Total – Game,Under 235,1.98,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Portland Trail Blazers +1.0,2.09,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Golden State Warriors -2.5,1.934,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Total – Game,Under 233,1.925,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Handicap – Game,Golden State Warriors -3.0,2.01,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Money Line – Game,Portland Trail Blazers,2.15,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Money Line – Game,Golden State Warriors,1.746,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Total – Game,Over 234,2.02,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Under 233.5,1.854,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Over 233.5,1.961,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Over 233,1.925,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Under 232.5,1.961,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Over 232.5,1.854,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Under 232,2.02,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Over 235.5,1.909,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Portland Trail Blazers +3.0,1.813,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Total – Game,Under 235.5,1.943,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Phoenix Suns +7.0,2.03,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Under 236,1.869,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Total – Game,Under 225.5,1.819,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Over 225.5,2.01,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Under 225,1.862,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Over 225,1.961,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Under 224.5,1.934,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Over 224.5,1.917,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Under 224,1.961,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Over 224,1.854,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Under 223.5,2.02,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Over 223.5,1.813,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Over 232,1.813,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Over 236,1.943,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Los Angeles Lakers -7.0,1.8,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Handicap – Game,Los Angeles Lakers -7.5,1.862,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Handicap – Game,Phoenix Suns +8.0,1.9,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Handicap – Game,Los Angeles Lakers -8.0,1.952,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Handicap – Game,Phoenix Suns +8.5,1.819,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Handicap – Game,Los Angeles Lakers -8.5,2.01,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Handicap – Game,Phoenix Suns +9.0,1.757,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Handicap – Game,Los Angeles Lakers -9.0,2.09,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Money Line – Game,Phoenix Suns,3.67,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Money Line – Game,Los Angeles Lakers,1.29,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Total – Game,Under 236.5,1.826,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Total – Game,Over 236.5,2.0,Golden State Warriors vs Portland Trail Blazers,2025-10-14 19:55:32
Handicap – Game,Phoenix Suns +7.5,1.952,Los Angeles Lakers vs Phoenix Suns,2025-10-14 19:55:32
Handicap – Game,Denver Nuggets -5.5,2.12,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Under 234,1.806,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Handicap – Game,Denver Nuggets -5.0,2.03,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Handicap – Game,Houston Rockets -6.0,2.04,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Money Line – Game,New Orleans Pelicans,2.72,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Money Line – Game,Houston Rockets,1.48,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Total – Game,Under 233.5,1.781,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Total – Game,Over 233.5,2.06,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Total – Game,Under 233,1.826,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Total – Game,Over 233,2.0,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Total – Game,Under 232.5,1.909,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Total – Game,Over 232.5,1.943,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Total – Game,Under 232,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Total – Game,Over 232,1.869,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Total – Game,Under 231.5,2.01,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Total – Game,Over 231.5,1.819,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Milwaukee Bucks +4.5,2.07,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Oklahoma City Thunder -4.5,1.769,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Milwaukee Bucks +5.0,1.99,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Oklahoma City Thunder -5.0,1.833,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Milwaukee Bucks +5.5,1.934,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Oklahoma City Thunder -5.5,1.917,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Milwaukee Bucks +6.0,1.847,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Oklahoma City Thunder -6.0,1.97,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Milwaukee Bucks +6.5,1.781,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Oklahoma City Thunder -6.5,2.05,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Money Line – Game,Milwaukee Bucks,2.67,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Chicago Bulls +5.5,1.735,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Handicap – Game,New Orleans Pelicans +6.0,1.793,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,Houston Rockets -5.5,1.961,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Money Line – Game,Oklahoma City Thunder,1.497,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 19:55:32
Handicap – Game,Houston Rockets -5.0,1.909,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,New Orleans Pelicans +5.5,1.862,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,Denver Nuggets -4.5,1.97,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Handicap – Game,Chicago Bulls +4.5,1.877,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Handicap – Game,Denver Nuggets -4.0,1.884,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Handicap – Game,Chicago Bulls +4.0,1.934,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Handicap – Game,Denver Nuggets -3.5,1.819,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Handicap – Game,Chicago Bulls +3.5,2.01,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Money Line – Game,Denver Nuggets,1.588,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Money Line – Game,Chicago Bulls,2.43,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Under 233,1.757,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Total – Game,Over 233,2.09,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Total – Game,Under 232.5,1.806,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,Chicago Bulls +5.0,1.8,Chicago Bulls vs Denver Nuggets,2025-10-14 19:55:32
Total – Game,Under 232,1.862,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Total – Game,Over 232,1.99,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Total – Game,Under 231.5,1.9,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Total – Game,Over 231.5,1.917,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Total – Game,Under 231,1.943,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Total – Game,Over 231,1.877,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,New Orleans Pelicans +4.0,2.09,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,Houston Rockets -4.0,1.757,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,New Orleans Pelicans +4.5,2.0,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,Houston Rockets -4.5,1.819,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,New Orleans Pelicans +5.0,1.943,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Total – Game,Over 232.5,2.02,Houston Rockets vs New Orleans Pelicans,2025-10-14 19:55:32
Handicap – Game,Portland Trail Blazers +2.5,1.884,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Golden State Warriors -2.0,1.884,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Portland Trail Blazers +2.0,1.97,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Golden State Warriors -1.5,1.8,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Under 234.5,2.04,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Golden State Warriors -1.0,1.757,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Portland Trail Blazers +1.0,2.09,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Over 234.5,1.793,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Over 235,1.84,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Portland Trail Blazers +1.5,2.03,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Golden State Warriors -2.5,1.934,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Over 234,2.01,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Handicap – Game,Golden State Warriors -3.0,2.01,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Money Line – Game,Portland Trail Blazers,2.15,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Money Line – Game,Golden State Warriors,1.746,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Under 225.5,1.819,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Under 233.5,1.862,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Total – Game,Over 233.5,1.952,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Total – Game,Under 233,1.934,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Total – Game,Over 233,1.917,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Total – Game,Under 232.5,1.97,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Total – Game,Over 232.5,1.854,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Total – Game,Under 235,1.98,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Under 232,2.02,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Handicap – Game,Portland Trail Blazers +3.0,1.813,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Over 235.5,1.909,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Phoenix Suns +8.0,1.9,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Over 236,1.943,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Over 232,1.806,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Total – Game,Over 225.5,2.01,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Under 225,1.862,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Over 225,1.961,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Under 224.5,1.934,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Over 224.5,1.917,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Under 224,1.961,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Over 224,1.854,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Under 223.5,2.02,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Over 223.5,1.813,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Handicap – Game,Phoenix Suns +7.0,2.03,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Under 235.5,1.943,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Los Angeles Lakers -7.0,1.8,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Handicap – Game,Los Angeles Lakers -7.5,1.862,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Handicap – Game,Los Angeles Lakers -8.0,1.952,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Handicap – Game,Phoenix Suns +8.5,1.819,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Handicap – Game,Los Angeles Lakers -8.5,2.01,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Handicap – Game,Phoenix Suns +9.0,1.757,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Handicap – Game,Los Angeles Lakers -9.0,2.09,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Money Line – Game,Phoenix Suns,3.67,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Money Line – Game,Los Angeles Lakers,1.29,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Total – Game,Under 236.5,1.826,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Over 236.5,2.0,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Total – Game,Under 236,1.869,Golden State Warriors vs Portland Trail Blazers,2025-10-14 20:28:33
Handicap – Game,Phoenix Suns +7.5,1.952,Los Angeles Lakers vs Phoenix Suns,2025-10-14 20:28:33
Handicap – Game,Denver Nuggets -4.5,2.03,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Total – Game,Under 234,1.813,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Handicap – Game,Denver Nuggets -4.0,1.943,Chicago Bulls vs Denver Nuggets,2025-10-14 20:28:33
Money Line – Game,New Orleans Pelicans,2.74,Houston Rockets vs New Orleans Pelicans,2025-10-14 20:28:33
Money Line – Game,Houston Rockets,1.476,Houston Rockets vs New Orleans Pelicans,2025-10-14 20:28:33
Total – Game,Under 233.5,1.8,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Total – Game,Over 233.5,2.03,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Total – Game,Under 233,1.854,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Total – Game,Over 233,1.97,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Total – Game,Under 232.5,1.925,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Total – Game,Over 232.5,1.925,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Total – Game,Under 232,1.97,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Total – Game,Over 232,1.847,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Total – Game,Under 231.5,2.03,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Handicap – Game,Houston Rockets -6.0,2.02,Houston Rockets vs New Orleans Pelicans,2025-10-14 20:28:33
Total – Game,Over 231.5,1.8,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Handicap – Game,Oklahoma City Thunder -4.5,1.751,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Handicap – Game,Milwaukee Bucks +5.0,2.01,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Handicap – Game,Oklahoma City Thunder -5.0,1.813,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Handicap – Game,Milwaukee Bucks +5.5,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Handicap – Game,Oklahoma City Thunder -5.5,1.9,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Handicap – Game,Milwaukee Bucks +6.0,1.869,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Handicap – Game,Oklahoma City Thunder -6.0,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
Handicap – Game,Milwaukee Bucks +6.5,1.8,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 20:28:33
